Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2023_PWD_33321_42,CE/STBR/MMPNA/08/2022-23/1 Dated 28/09/2023,"Package No Kamrup/MMPNA/BUG/1 Repair and Rehabilitation of BUG Bridge No. 6/2 on Chamaria Santoli Road at Ch. 5810.00 m (L 182.10m) under Mukhya Mantrir Path Nabikaran Aachani for the year 2023-24, Boko LAC of Kamrup District","Package No Kamrup/MMPNA/BUG/1 Repair and Rehabilitation of BUG Bridge No. 6/2 on Chamaria Santoli Road at Ch. 5810.00 m (L 182.10m) under Mukhya Mantrir Path Nabikaran Aachani for the year 2023-24, Boko LAC of Kamrup District",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,28-Oct-2023 04:00 PM,NA ,180.0,No ,No,Online,10-Nov-2023 11:00 AM,Public Works Roads Department,Boko,781123.0,2.0,"10,00,000",M.D. ENGINEERS,"900,000",Accepted-AOC,20-Jan-2024,AOC,Public Works Roads Department
2023_PWD_33337_1,CE/CW/25/2023-24-KNRd,Krishna Nagar to Jyoti Nagar Road,"Improvement of Krishna Nagar to Jyoti Nagar Road by providing WBM, DBM, BC etc. including construction of RCC drain at different stretches under SOPD(G) for the year 2023-24",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,04-Nov-2023 09:00 AM,NA ,180.0,No ,No,Online,14-Nov-2023 02:30 PM,Public Works Roads Department,Guwahati,781021.0,2.0,"4,44,55,000",Shivanandji Construction,"44,455,000",Rejected-AOC,30-Jan-2024,AOC,Public Works Roads Department
2023_PWD_33784_1,BNGN/T/262/23/4797,"Road Safety Measures on Rural Roads under PWD, North Abhayapuri Territorial Road Sub-Division, Manikpur, connect with NH, SH-2, ODR and RR for the year 2023-24","Road Safety Measures on Rural Roads under PWD, North Abhayapuri Territorial Road Sub-Division, Manikpur, connect with NH, SH-2, ODR and RR for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Nov-2023 01:00 PM,NA ,180.0,No ,No,Online,21-Nov-2023 11:00 AM,Public Works Roads Department,MANIKPUR,783392.0,2.0,"23,45,626",HARSHAJIT ROY,,Rejected-Finance,,AOC,Public Works Roads Department
2023_PWD_33785_1,T/CC/ETN/SIL/2023-24/698(T),Improvement of Lakhipur-Fulertol-Hmarkuliene Road under SOPD-G for the year 2023-24 for Puja Special in Cachar District (Lakhipur LAC),"Improvement of Lakhipur-Fulertol-Hmarkuliene Road under SOPD-G for the year 2023-24 for Puja Special in Cachar District (Lakhipur LAC), P/No.SE/LKP/SOPD-G/23-24/Puja Spl/1",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,09-Nov-2023 02:00 PM,NA ,180.0,No ,No,Online,18-Nov-2023 03:00 PM,Public Works Roads Department,Cachar District,788103.0,2.0,"89,09,565",NIRMAL JYOTI BHOWMIK,"8,908,556",Rejected-AOC,16-Jan-2024,AOC,Public Works Roads Department
2023_PWD_33827_1,Mahapurush Madhabdev (VIP) Path,Mahapurush Madhabdev (VIP) Path,Improvement of road surface of Mahapurush Madhabdev (VIP) Path including road furniture works etc. under SOPD(G) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,11-Nov-2023 12:00 PM,NA ,180.0,No ,No,Online,21-Nov-2023 02:30 PM,Public Works Roads Department,Guwahati,781020.0,2.0,"2,64,55,000",Tapash Paul,"26,454,000",Rejected-AOC,10-Jan-2024,AOC,Public Works Roads Department
2023_PWD_33828_1,Hatigaon Bhetapara Rd-CE/CW/31/23-24,Hatigaon Bhetapara Road,Repairing of road surface including road furniture works etc. at Hatigaon Bhetapara Road in view of Half Marathon under SOPD(G) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,10-Nov-2023 04:00 PM,NA ,180.0,No ,No,Online,22-Nov-2023 02:30 PM,Public Works Roads Department,Guwahati,781006.0,2.0,"1,48,14,000",CHANDAN HALOI,"14,813,359",Rejected-AOC,10-Jan-2024,AOC,Public Works Roads Department
2023_PWD_33998_1,ACE/T/NIT/7/Pt-II/2017-18/57,ACE/SOPD-G TEZ-NADUAR-RANG/23-24/02,Road Safety Measures on Various roads connecting NH 15 under Tezpur Sootea and Rangapara Territorial Road Division Tezpur for the year 2023 24 under 966 Road safety works Hume Type Speed Breaker on BT Roads and ICBP CC Road,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,Road Safety Measures on Various roads connecting NH 15 under Tezpur Sootea and Rangapara Territorial Road Division Tezpur for the year 2023 24 under 966 Road safety works Hume Type Speed Breaker on BT Roads and ICBP CC Road  ,17-Nov-2023 09:00 AM,NA ,180.0,No ,No,Online,29-Nov-2023 03:00 PM,Public Works Roads Department,Tezpur,784001.0,2.0,"98,85,825",manjil saikia,"8,897,242.44",Rejected-AOC,31-Dec-2024,AOC,Public Works Roads Department
2023_PWD_34209_1,SBRC/TB/SOPD/05/BD/2023-24,Road Safety Measures on Rural Roads connecting NH15 of Barchalla and Dhekiajuli LAC under Barchalla and Dhekiajuli Territorial Road Division for the year 2023 24 under 996 Road Safety Works,Road Safety Measures on Rural Roads connecting NH15 of Barchalla and Dhekiajuli LAC under Barchalla and Dhekiajuli Territorial Road Division for the year 2023 24 under 996 Road Safety Works,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,25-Nov-2023 01:00 PM,NA ,180.0,No ,No,Online,13-Dec-2023 11:00 AM,Public Works Roads Department,Dhekiajuli,784110.0,2.0,"98,62,939",Md Alaluddin,"9,862,900",Rejected-AOC,20-Dec-2024,AOC,Public Works Roads Department
2023_PWD_34297_1,No.GRC/NIT/510./2021-22/ Pt.I/3254-60 Dtd.28.11.2,"KAM/KRC/SOPD(G)/2023-24/14 Ex Post Facto approval for Shifting / Reconstruction of 11KV/LT line along with 11/0.433 KV Distribution Sub- Station from Rudreswar Bihlongini to Gauripur via Parbatkash Road under SOPD-G for the year2023-24,Jalukbari LAC","Ex Post Facto approval for Shifting / Reconstruction of 11KV/LT line along with 11/0.433 KV Distribution Sub- Station from Rudreswar Bihlongini to Gauripur via Parbatkash Road under SOPD-G for the year 2023-24, Jalukbari LAC",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Dec-2023 11:00 AM,NA ,180.0,No ,No,Online,07-Dec-2023 03:00 PM,Public Works Roads Department,Jalukbari,781013.0,2.0,,M/S Loyal Trading,"16,958,110.25",Accepted-AOC,14-Dec-2023,AOC,Public Works Roads Department
2023_PWD_34314_1,SE/MRC/TB/NIT/01/2023-24/08,Improvement of SH-3 (from Basnaghat to Barapujia),Improvement of SH-3 (from Basnaghat to Barapujia),Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,01-Dec-2023 10:00 AM,NA ,180.0,No ,No,Online,08-Dec-2023 11:00 AM,Public Works Roads Department||CE PWD(R) - PWD,Morigaon,782105.0,2.0,"2,75,76,000",Rishabh Jain,"27,572,000",Rejected-Finance,31-Jan-2024,AOC,Public Works Roads Department||CE PWD(R) - PWD
2023_PWD_34442_1,III/14/2892,"Road Safety Measures on various roads under Teok LAC which meets NH-37 for the year 2023-24 under Teok and Mariani Territorial Road Division, Teok under 966-Road Safety Works","Road Safety Measures on various roads under Teok LAC which meets NH-37 for the year 2023-24 under Teok and Mariani Territorial Road Division, Teok under 966-Road Safety Works",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,06-Dec-2023 10:00 AM,NA ,180.0,No ,No,Online,27-Dec-2023 01:00 PM,Public Works Roads Department,Teok,785112.0,2.0,"47,99,805",Bitupan Konch,"4,559,815",Accepted-AOC,04-Jan-2024,AOC,Public Works Roads Department
2023_PWD_34726_1,CS/NGTRD/2/SOPD-G/2023-24,CRC-NGTRD-295- Pachim Ganesh Mandir Path,Construction of Pachim Ganesh Mandir Path (A link road of GMCH Sarbashakha Road) under SOPD G for the Year 2023-24.,Works,Open Tender,Works,Civil Works,No,No,NA ,16-Dec-2023 10:00 AM,NA ,180.0,No ,No,Online,20-Dec-2023 02:00 PM,Public Works Roads Department,Kamrup,781021.0,2.0,"1,23,68,000",Prakash Kumar Medhi,"12,367,714",Rejected-AOC,03-Jan-2024,AOC,Public Works Roads Department
2023_PWD_35050_1,CE/CMRDP/MMPNA/2022/47,MMPNA/2022-23/09,"Periodic Renewal of Bhanga Chinipatan Road (Chinipatan to Chinipatan) (22206), BA Road To FCI Godown (Jum basti to FCI godown) (22175), NH44 (New NH 06) To Bundashail (Bundashail to Bundashail) (22136),(Barindrabazar to Bosla) Chorgola(NH 44) Ghurama",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,29-Dec-2023 02:25 PM,29-Dec-2023 02:25 PM ,180.0,No ,No,Online,05-Jan-2024 04:30 PM,Public Works Roads Department,Karimganj,788710.0,2.0,"1,28,64,000",NILU PAUL,"12,864,000",Accepted-AOC,18-Jan-2024,AOC,Public Works Roads Department
2023_PWD_35050_2,CE/CMRDP/MMPNA/2022/47,MMPNA/2022-23/137,"Periodic Renewal of Nilambazar to East Balia , Poldar Baruala R K Nagar to Kadamtala Ishanganj Road (Poldar R K Nagar) Part 1, NH-8 to Gandharvakhani , NH-44to Moinawala Part-1 (Batoia to Shahidpur) (22444) under Mukhya Mantrir Path Nabikaran Aacha",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,29-Dec-2023 02:30 PM,29-Dec-2023 02:30 PM ,180.0,No ,No,Online,05-Jan-2024 04:30 PM,Public Works Roads Department,Karimganj,788710.0,2.0,"1,77,82,000",NILU PAUL,"17,782,000",Accepted-AOC,18-Jan-2024,AOC,Public Works Roads Department
2023_SCD_30836_5,Tender/NIT/2023-24/1003,Nakrangbundh Gully Control cum Water harvesting Project under RIDF-XXVIII DURING 2022-23,Nakrangbundh Gully Control cum Water harvesting Project under RIDF-XXVIII DURING 2022-23,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,16-May-2023 02:00 PM,NA ,180.0,No ,No,Online,07-Jun-2023 02:00 PM,Soil Conservation Department||Director - SCD,Nakrangbundh,783385.0,2.0,"1,07,37,301",ASTROPHER BORGOYARY,,Rejected-Finance,,AOC,Soil Conservation Department||Director - SCD
2023_SCD_31663_1,Tender/NIT/2023-24/2755,Hashraobari Soil Conservation Project under RIDF-XXVIII DURING 2022-23,Hashraobari Soil Conservation Project under RIDF-XXVIII DURING 2022-23,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,14-Jul-2023 02:00 PM,NA ,180.0,No ,No,Online,25-Jul-2023 11:30 AM,Soil Conservation Department||Director - SCD,Hashraobari,783393.0,2.0,"99,84,842",SWRANG NARZARY,"9,485,600",Rejected-Technical,06-Jan-2024,AOC,Soil Conservation Department||Director - SCD
2023_SCD_32631_1,Tender/NIT/Pt/2023-24/6166,"Gully Control Project at Banbari Village under RIDF-XXVIII, 2022-23","Gully Control Project at Banbari Village under RIDF-XXVIII, 2022-23",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-Sep-2023 05:00 PM,NA ,180.0,No ,No,Online,13-Oct-2023 02:00 PM,Soil Conservation Department||Director - SCD,Baksa,781346.0,2.0,"96,27,000",Ranjan Das,"9,145,650",Rejected-Technical,06-Jan-2024,AOC,Soil Conservation Department||Director - SCD
2023_SCD_32631_10,Tender/NIT/Pt/2023-24/6166,Integrated water harvesting structure and distribution project at Barkacharang N.C under RIDF-XXVIII during 2022-23,Integrated water harvesting structure and distribution project at Barkacharang N.C under RIDF-XXVIII during 2022-23,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-Sep-2023 05:00 PM,NA ,180.0,No ,No,Online,13-Oct-2023 02:00 PM,Soil Conservation Department||Director - SCD,Kamrup,782401.0,2.0,"66,48,000",Pranjal Boro,"6,315,600",Rejected-Finance,06-Jan-2024,AOC,Soil Conservation Department||Director - SCD
2023_SCD_32631_4,Tender/NIT/Pt/2023-24/6166,Integrated Approach to Erosion Control and Water Conservation at Dholagaon village under Ghoga Watershed in Bongaigaon District under RIDF-XXVIII DURING 2022-23,Integrated Approach to Erosion Control and Water Conservation at Dholagaon village under Ghoga Watershed in Bongaigaon District under RIDF-XXVIII DURING 2022-23,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-Sep-2023 05:00 PM,NA ,180.0,No ,No,Online,13-Oct-2023 02:00 PM,Soil Conservation Department||Director - SCD,Bongaigaon,783380.0,2.0,"89,67,842",Nayanjyoti Talukdar,"8,519,450",Rejected-Finance,06-Jan-2024,AOC,Soil Conservation Department||Director - SCD
2023_SCD_32631_5,Tender/NIT/Pt/2023-24/6166,Water Harvesting and Water Distribution Project at Kharkhowa village under RIDF-XXVIII during 2022-23,Water Harvesting and Water Distribution Project at Kharkhowa village under RIDF-XXVIII during 2022-23,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-Sep-2023 05:00 PM,NA ,180.0,No ,No,Online,13-Oct-2023 02:00 PM,Soil Conservation Department||Director - SCD,Bongaigaon,784148.0,2.0,"98,50,058",KULEN HAZARIKA,"9,357,555",Rejected-Finance,06-Jan-2024,AOC,Soil Conservation Department||Director - SCD
2023_SCD_32631_6,Tender/NIT/Pt/2023-24/6166,SAPHAYAN JAN LAND RECLAMATION and WATER DISTRIBUTION PROJECT FROM RATANPUR TO KAMALPUR VILLAGE IN GOLAGHAT DISTRICT UNDER RIDF- XXVIII FOR 2022-23,SAPHAYAN JAN LAND RECLAMATION and WATER DISTRIBUTION PROJECT FROM RATANPUR TO KAMALPUR VILLAGE IN GOLAGHAT DISTRICT UNDER RIDF- XXVIII FOR 2022-23,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-Sep-2023 05:00 PM,NA ,180.0,No ,No,Online,13-Oct-2023 02:00 PM,Soil Conservation Department||Director - SCD,GOLAGHAT,785621.0,2.0,"99,83,800",PRAJIB DUTTA,"9,484,610",Rejected-Technical,06-Jan-2024,AOC,Soil Conservation Department||Director - SCD
2023_SCD_32631_7,Tender/NIT/Pt/2023-24/6166,Jambi Jhora Earthen Bund at village Sijuguri RIDF-XXVIII DURING 2022-23,Jambi Jhora Earthen Bund at village Sijuguri RIDF-XXVIII DURING 2022-23,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-Sep-2023 05:00 PM,NA ,180.0,No ,No,Online,13-Oct-2023 02:00 PM,Soil Conservation Department||Director - SCD,Kokrajhar,783370.0,2.0,"28,00,000",KAMALA KANTA KHAKLARY,"2,660,000",Rejected-Finance,06-Jan-2024,AOC,Soil Conservation Department||Director - SCD
2023_SCD_32675_1,Tender/NIT/pt/2023-24/6220,KALDIA EROSION PROTECTION PROJECT AT ARKARA UNDER RIDF - XXVIII,KALDIA EROSION PROTECTION PROJECT AT ARKARA UNDER RIDF - XXVIII,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Sep-2023 02:00 PM,NA ,180.0,No ,No,Online,17-Oct-2023 11:00 AM,Soil Conservation Department||Director - SCD,KALDIA BAKSA,781313.0,2.0,"94,52,737",ABDUL HASIM,,Rejected-Finance,,AOC,Soil Conservation Department||Director - SCD
2023_SCD_32675_2,Tender/NIT/pt/2023-24/6220,Bank Protection and Channelisation of River Baralia and Balti at their Convergence Point at Dakhini Dongargaon under RIDF-XXVIII,Bank Protection and Channelisation of River Baralia and Balti at their Convergence Point at Dakhini Dongargaon under RIDF-XXVIII,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Sep-2023 02:00 PM,NA ,180.0,No ,No,Online,17-Oct-2023 11:00 AM,Soil Conservation Department||Director - SCD,BAKSA,781313.0,2.0,"1,49,40,240",ABDUL HASIM,"14,193,220",Accepted-AOC,06-Jan-2024,AOC,Soil Conservation Department||Director - SCD
2023_SCD_32675_5,Tender/NIT/pt/2023-24/6220,Construction of Water Harvesting and Water Distribution Channel at Chirimukam Donkamokam under RIDF-XXVIII for 2022-23,Construction of Water Harvesting and Water Distribution Channel at Chirimukam Donkamokam under RIDF-XXVIII for 2022-23,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Sep-2023 02:00 PM,NA ,180.0,No ,No,Online,17-Oct-2023 11:00 AM,Soil Conservation Department||Director - SCD,Hamren,782486.0,2.0,"64,55,375",SMTI. CHAMPA BASUMATARY,"6,132,606",Rejected-Technical,06-Jan-2024,AOC,Soil Conservation Department||Director - SCD
2023_SCD_32675_9,Tender/NIT/pt/2023-24/6220,Sapora Chuburi Water Harvesting cum Land Development Project under RIDF-XXVIII for 2022-23,Sapora Chuburi Water Harvesting cum Land Development Project under RIDF-XXVIII for 2022-23,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Sep-2023 02:00 PM,NA ,180.0,No ,No,Online,17-Oct-2023 11:00 AM,Soil Conservation Department||Director - SCD,Sonitpur,782123.0,2.0,"89,52,995",DURGA PRASAD UPADHYA,,Rejected-Technical,,AOC,Soil Conservation Department||Director - SCD
2023_SSA_31975_26,SS/CW/RETENDER/333/2023/39,"Construction of various civil work interventions for strengthening of existing secondary schools under Samagra Shiksha, Assam at Janapriya Hs School,Ghugubari under Rupshi block in Barpeta district","Construction of various civil work interventions for strengthening of existing secondary schools under Samagra Shiksha, Assam at Janapriya Hs School,Ghugubari under Rupshi block in Barpeta district",Works,Open Tender,Works,Civil Works - Building,No,No,NA ,09-Aug-2023 09:00 AM,10-Aug-2023 03:00 PM ,180.0,No ,No,Online,19-Aug-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,RUPSHI PT,781019.0,2.0,"71,60,000",M/s Macrocosm Builders,"6,444,000",Rejected-AOC,11-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_31975_27,SS/CW/RETENDER/333/2023/39,"Construction of various civil work interventions for strengthening of existing secondary schools under Samagra Shiksha, Assam at Chalantapara Hs School under Boitamari block in Bongaigaon district","Construction of various civil work interventions for strengthening of existing secondary schools under Samagra Shiksha, Assam at Chalantapara Hs School under Boitamari block in Bongaigaon district",Works,Open Tender,Works,Civil Works - Building,No,No,NA ,09-Aug-2023 09:00 AM,10-Aug-2023 03:00 PM ,180.0,No ,No,Online,19-Aug-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,BOITAMARI,781019.0,2.0,"71,60,000",KANAKESH DAS,,Rejected-AOC,,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_31975_3,SS/CW/RETENDER/333/2023/39,"Construction of various civil work interventions for strengthening of existing secondary schools under Samagra Shiksha, Assam at Kamarpara High Madrassa under Rupshi block in Barpeta district","Construction of various civil work interventions for strengthening of existing secondary schools under Samagra Shiksha, Assam at Kamarpara High Madrassa under Rupshi block in Barpeta district",Works,Open Tender,Works,Civil Works - Building,No,No,NA ,08-Aug-2023 11:00 AM,10-Aug-2023 03:00 PM ,180.0,No ,No,Online,19-Aug-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,KAMARPARA,781019.0,2.0,"53,70,000",M/s Macrocosm Builders,"4,833,000",Rejected-AOC,14-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_31975_40,SS/CW/RETENDER/333/2023/39,"Construction of teachers residential quarter in existing Adarsha Vidyalayas under Samagra Shiksha, Assam at Adarsha Vidyalaya, Ganakkuchi under Barpeta block in Barpeta district","Construction of teachers residential quarter in existing Adarsha Vidyalayas under Samagra Shiksha, Assam at Adarsha Vidyalaya, Ganakkuchi under Barpeta block in Barpeta district",Works,Open Tender,Works,Civil Works - Building,No,No,NA ,09-Aug-2023 04:00 PM,10-Aug-2023 03:00 PM ,180.0,No ,No,Online,19-Aug-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,BARPETA,781019.0,2.0,"72,28,000",M/s Macrocosm Builders,"6,505,200",Rejected-AOC,11-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_31975_41,SS/CW/RETENDER/333/2023/39,"Construction of teachers residential quarter in existing Adarsha Vidyalayas under Samagra Shiksha, Assam at Adarsha Vidyalaya, Chenga Musalmangaon under Chenga block in Barpeta district","Construction of teachers residential quarter in existing Adarsha Vidyalayas under Samagra Shiksha, Assam at Adarsha Vidyalaya, Chenga Musalmangaon under Chenga block in Barpeta district",Works,Open Tender,Works,Civil Works - Building,No,No,NA ,09-Aug-2023 04:00 PM,10-Aug-2023 03:00 PM ,180.0,No ,No,Online,19-Aug-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,CHENGA,781019.0,2.0,"72,28,000",M/s Macrocosm Builders,"6,505,200",Rejected-AOC,11-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_31975_49,SS/CW/RETENDER/333/2023/39,"Construction of various civil work interventions for strengthening of existing secondary schools under Samagra Shiksha, Assam at Swahid Sowarani Jr. College under Barkhetri block in Nalbari district","Construction of various civil work interventions for strengthening of existing secondary schools under Samagra Shiksha, Assam at Swahid Sowarani Jr. College under Barkhetri block in Nalbari district",Works,Open Tender,Works,Civil Works - Building,No,No,NA ,09-Aug-2023 05:00 PM,10-Aug-2023 03:00 PM ,180.0,No ,No,Online,19-Aug-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,BARKHETRI,781019.0,2.0,"94,05,000",M/s Macrocosm Builders,"8,464,500",Rejected-AOC,11-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_31975_56,SS/CW/RETENDER/333/2023/39,Construction of Kasturba Gandhi Balika Vidyalaya (Type-IV) at Mandia H.S. School campus under Mandia block in Barpeta district,Construction of Kasturba Gandhi Balika Vidyalaya (Type-IV) at Mandia H.S. School campus under Mandia block in Barpeta district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,09-Aug-2023 06:00 PM,10-Aug-2023 03:00 PM ,180.0,No ,No,Online,19-Aug-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,MANDIA,781019.0,2.0,"2,86,50,000",M/s Macrocosm Builders,"25,785,000",Rejected-AOC,11-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_1,CW/Tender/23-24/510/2023/130,Construction of new school building for upgradation from upper primary to secondary school at Salimabad Binapani ME School under Katigorah in Cachar district,Construction of new school building for upgradation from upper primary to secondary school at Salimabad Binapani ME School under Katigorah in Cachar district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,22-Aug-2023 04:00 PM,28-Aug-2023 03:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Katigorah,781019.0,2.0,"1,52,50,000",Sr Pradip Kumar Das,"13,725,000",Rejected-AOC,14-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_16,CW/Tender/23-24/510/2023/130,Construction of additional classroom in the following schools Abhayeswari Hs and Mp School under Srijangram block 3nos Lengtisinga H.S School under Srijangram block 4nos P.M.H.S.School under Srijangram block 4nos in Bongaigaon district,Construction of additional classroom in the following schools Abhayeswari Hs and Mp School under Srijangram block 3nos Lengtisinga H.S School under Srijangram block 4nos P.M.H.S.School under Srijangram block 4nos in Bongaigaon district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,29-Aug-2023 01:00 PM,29-Aug-2023 03:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Bongaigaon,781019.0,2.0,"1,96,90,000",FAYZAL HOQUE,"17,721,000",Accepted-AOC,02-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_17,CW/Tender/23-24/510/2023/130,Construction of additional classroom in the following schools B.P. Baruva Memorial Hss under Sonari block 3nos Mathurapur Hss under Sonari block 4nos Moran Hss under Sonari block 4nos in Charaideo district,Construction of additional classroom in the following schools B.P. Baruva Memorial Hss under Sonari block 3nos Mathurapur Hss under Sonari block 4nos Moran Hss under Sonari block 4nos in Charaideo district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,29-Aug-2023 01:00 PM,29-Aug-2023 03:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Charaideo,781019.0,2.0,"1,96,90,000",M/ S Phenix Solutions,"17,721,000",Rejected-AOC,23-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_19,CW/Tender/23-24/510/2023/130,Construction of additional classroom in the following schools Hekra Hss under Chamaria block 4nos Sontali Hss under Chamaria block 3nos Majortop Higher Secondary School under Chhaygaon block 4nos in Kamrup Rural district,Construction of additional classroom in the following schools Hekra Hss under Chamaria block 4nos Sontali Hss under Chamaria block 3nos Majortop Higher Secondary School under Chhaygaon block 4nos in Kamrup Rural district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,29-Aug-2023 05:00 PM,29-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Kamrup,781019.0,2.0,"1,96,90,000",M/S SUNRISE ENTERPRISE,"17,721,000",Rejected-AOC,02-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_20,CW/Tender/23-24/510/2023/130,Construction of additional classroom in the following schools Damdama Higher Secondary School under Hajo block 4nos Kachari Mahal High School under Rangia block 3nos Tulshibari Bahumukhi Hss under Rangia block 4nos in Kamrup Rural dist,Construction of additional classroom in the following schools Damdama Higher Secondary School under Hajo block 4nos Kachari Mahal High School under Rangia block 3nos Tulshibari Bahumukhi Hss under Rangia block 4nos in Kamrup Rural dist,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,29-Aug-2023 05:00 PM,29-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Kamrup,781019.0,2.0,"1,96,90,000",M/s Macrocosm Builders,"17,721,000",Rejected-Technical,23-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_21,CW/Tender/23-24/510/2023/130,Construction of additional classroom in the following schools Fakharuddin Ali Ahmed Hs under Balipara block 4nos Khanamukh Hs under Balipara block 4nos Rangapara Hss under Balipara block 3nos in Sonitpur district,Construction of additional classroom in the following schools Fakharuddin Ali Ahmed Hs under Balipara block 4nos Khanamukh Hs under Balipara block 4nos Rangapara Hss under Balipara block 3nos in Sonitpur district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,29-Aug-2023 05:00 PM,29-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Sonitpur,781019.0,2.0,"1,96,90,000",BSM International,"17,721,000",Accepted-AOC,23-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_22,CW/Tender/23-24/510/2023/130,Construction of additional classroom in the following schools Gingia Mahabir Hs under Behali block 4nos Monabari Hs under Behali block 3nos Howajan Hss under Chaiduar block 4nos in Sonitpur district,Construction of additional classroom in the following schools Gingia Mahabir Hs under Behali block 4nos Monabari Hs under Behali block 3nos Howajan Hss under Chaiduar block 4nos in Sonitpur district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,29-Aug-2023 05:00 PM,29-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Sonitpur,781019.0,2.0,"1,96,90,000",POOJA ASSOCIATES(CONTRACT DIVN),"19,689,071",Accepted-AOC,23-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
